ID,SciName,Name,Total,IdUbication,Ubication,Lat,Long,Date
OBS1463184342,Charadrius hiaticula,Common Ringed Plover,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463184343,Arenaria interpres,Ruddy Turnstone,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463306095,Bubulcus ibis,Cattle Egret,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1466520966,Curruca melanocephala,Sardinian Warbler,6,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1467015278,Ichthyaetus audouinii,Audouin's Gull,3,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1466520982,Columba palumbus,Common Wood-Pigeon,8,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1466520977,Anas platyrhynchos,Mallard,4,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1466520981,Streptopelia turtur,European Turtle-Dove,5,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1466520983,Columba livia,Rock Pigeon,12,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1466532452,Streptopelia decaocto,Eurasian Collared-Dove,2,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1467014492,Motacilla alba,White Wagtail,1,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1466520985,Ardea purpurea,Purple Heron,1,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1466520979,Galerida cristata,Crested Lark,4,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1466520970,Cecropis daurica,Red-rumped Swallow,10,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1466520972,Picus sharpei,Iberian Green Woodpecker,1,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1466520969,Apus pallidus,Pallid Swift,1,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1466520984,Falco tinnunculus,Eurasian Kestrel,1,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1466520980,Riparia riparia,Bank Swallow,3,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1466520964,Cisticola juncidis,Zitting Cisticola,2,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1466520967,Chloris chloris,European Greenfinch,3,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1467014701,Chroicocephalus genei,Slender-billed Gull,2,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1466520968,Acrocephalus scirpaceus,Common Reed Warbler,3,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1466520975,Charadrius alexandrinus,Kentish Plover,3,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1466520974,Gallinula chloropus,Eurasian Moorhen,5,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1466520971,Carduelis carduelis,European Goldfinch,2,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1466520973,Myiopsitta monachus,Monk Parakeet,1,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1467014702,Larus michahellis,Yellow-legged Gull,1,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1466520962,Upupa epops,Eurasian Hoopoe,1,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1466520961,Burhinus oedicnemus,Eurasian Thick-knee,3,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1466520978,Bubulcus ibis,Cattle Egret,5,L19829303,Playa de la Hita,377.650.232,-0.8201638,25/06/2022
OBS1467322457,Cecropis daurica,Red-rumped Swallow,5,L5170186,Rambla del Albujón,377.160.867,-0.8596158,26/06/2022
OBS1467787931,Muscicapa striata,Spotted Flycatcher,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,26/06/2022
OBS1467322459,Ardea purpurea,Purple Heron,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,26/06/2022
OBS1467322468,Gallinula chloropus,Eurasian Moorhen,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,26/06/2022
OBS1467322461,Columba palumbus,Common Wood-Pigeon,10,L5170186,Rambla del Albujón,377.160.867,-0.8596158,26/06/2022
OBS1467322464,Bubulcus ibis,Cattle Egret,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,26/06/2022
OBS1467322458,Acrocephalus arundinaceus,Great Reed Warbler,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,26/06/2022
OBS1467797790,Ardea cinerea,Gray Heron,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,26/06/2022
OBS1467322471,Fulica atra,Eurasian Coot,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,26/06/2022
OBS1467322465,Streptopelia turtur,European Turtle-Dove,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,26/06/2022
OBS1467322463,Streptopelia decaocto,Eurasian Collared-Dove,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,26/06/2022
OBS1467795824,Egretta garzetta,Little Egret,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,26/06/2022
OBS1467322466,Carduelis carduelis,European Goldfinch,5,L5170186,Rambla del Albujón,377.160.867,-0.8596158,26/06/2022
OBS1467322467,Chloris chloris,European Greenfinch,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,26/06/2022
OBS1467322460,Lanius senator,Woodchat Shrike,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,26/06/2022
OBS1471964047,Sternula albifrons,Little Tern,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,03/07/2022
OBS1472087394,Falco naumanni,Lesser Kestrel,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,03/07/2022
OBS1471964049,Streptopelia turtur,European Turtle-Dove,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,03/07/2022
OBS1471964052,Cisticola juncidis,Zitting Cisticola,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,03/07/2022
OBS1471964041,Plegadis falcinellus,Glossy Ibis,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,03/07/2022
OBS1471964040,Hirundo rustica,Barn Swallow,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,03/07/2022
OBS1471964048,Galerida cristata,Crested Lark,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,03/07/2022
OBS1471964036,Larus michahellis,Yellow-legged Gull,4,L5171766,Marina del Carmolí,377.016.827,-0.8547020,03/07/2022
OBS1471964042,Glareola pratincola,Collared Pratincole,6,L5171766,Marina del Carmolí,377.016.827,-0.8547020,03/07/2022
OBS1471964046,Himantopus himantopus,Black-winged Stilt,7,L5171766,Marina del Carmolí,377.016.827,-0.8547020,03/07/2022
OBS1471964051,Gallinula chloropus,Eurasian Moorhen,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,03/07/2022
OBS1471964045,Arenaria interpres,Ruddy Turnstone,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,03/07/2022
OBS1471964043,Bubulcus ibis,Cattle Egret,5,L5171766,Marina del Carmolí,377.016.827,-0.8547020,03/07/2022
OBS1471964038,Charadrius alexandrinus,Kentish Plover,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,03/07/2022
OBS1471964044,Acrocephalus arundinaceus,Great Reed Warbler,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,03/07/2022
OBS1471964035,Ardea cinerea,Gray Heron,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,03/07/2022
OBS1474205238,Streptopelia decaocto,Eurasian Collared-Dove,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,06/07/2022
OBS1474208336,Myiopsitta monachus,Monk Parakeet,14,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,06/07/2022
OBS1474205237,Passer domesticus,House Sparrow,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,06/07/2022
OBS1474205239,Apus apus,Common Swift,3,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,06/07/2022
OBS1474208337,Egretta garzetta,Little Egret,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,06/07/2022
OBS1474208335,Anas platyrhynchos,Mallard,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,06/07/2022
OBS1474208333,Gelochelidon nilotica,Gull-billed Tern,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,06/07/2022
OBS1474205236,Columba palumbus,Common Wood-Pigeon,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,06/07/2022
OBS1474208338,Phoenicopterus roseus,Greater Flamingo,30,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,06/07/2022
OBS1474205235,Hirundo rustica,Barn Swallow,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,06/07/2022
OBS1475487934,Chroicocephalus ridibundus,Black-headed Gull,20,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/07/2022
OBS1475487935,Thalasseus sandvicensis,Sandwich Tern,15,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/07/2022
OBS1475473853,Egretta garzetta,Little Egret,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/07/2022
OBS1475473857,Apus pallidus,Pallid Swift,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/07/2022
OBS1475473855,Sturnus unicolor,Spotless Starling,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/07/2022
OBS1475473850,Cecropis daurica,Red-rumped Swallow,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/07/2022
OBS1475473852,Phoenicopterus roseus,Greater Flamingo,90,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/07/2022
OBS1475487933,Ichthyaetus melanocephalus,Mediterranean Gull,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/07/2022
OBS1475487932,Charadrius alexandrinus,Kentish Plover,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/07/2022
OBS1475473851,Myiopsitta monachus,Monk Parakeet,5,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/07/2022
OBS1475473854,Himantopus himantopus,Black-winged Stilt,6,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/07/2022
OBS1475473856,Chroicocephalus genei,Slender-billed Gull,15,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/07/2022
OBS1475397816,Charadrius alexandrinus,Kentish Plover,5,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/07/2022
OBS1475397818,Cisticola juncidis,Zitting Cisticola,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/07/2022
OBS1475397819,Glareola pratincola,Collared Pratincole,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/07/2022
OBS1475397821,Pica pica,Eurasian Magpie,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/07/2022
OBS1475397814,Columba palumbus,Common Wood-Pigeon,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/07/2022
OBS1475397815,Arenaria interpres,Ruddy Turnstone,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/07/2022
OBS1475397820,Plegadis falcinellus,Glossy Ibis,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/07/2022
OBS1475397813,Sternula albifrons,Little Tern,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/07/2022
OBS1475397817,Himantopus himantopus,Black-winged Stilt,8,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/07/2022
OBS1475420642,Chroicocephalus genei,Slender-billed Gull,17,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,08/07/2022
OBS1475420646,Phoenicopterus roseus,Greater Flamingo,3,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,08/07/2022
OBS1475420649,Columba palumbus,Common Wood-Pigeon,1,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,08/07/2022
OBS1475420643,Egretta garzetta,Little Egret,2,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,08/07/2022
OBS1475420641,Charadrius alexandrinus,Kentish Plover,55,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,08/07/2022
OBS1475420638,Apus pallidus,Pallid Swift,2,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,08/07/2022
OBS1475420647,Himantopus himantopus,Black-winged Stilt,3,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,08/07/2022
OBS1475420644,Larus michahellis,Yellow-legged Gull,2,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,08/07/2022
OBS1475420648,Sterna hirundo,Common Tern,24,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,08/07/2022
OBS1475420645,Hirundo rustica,Barn Swallow,5,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,08/07/2022
OBS1475420640,Chroicocephalus ridibundus,Black-headed Gull,1,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,08/07/2022
OBS1475420639,Motacilla alba,White Wagtail,1,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,08/07/2022
OBS1475420650,Sternula albifrons,Little Tern,1,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,08/07/2022
OBS1482672748,Athene noctua,Little Owl,8,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672751,Motacilla flava,Western Yellow Wagtail,5,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674295,Sterna hirundo,Common Tern,40,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672775,Bubulcus ibis,Cattle Egret,15,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674276,Carduelis carduelis,European Goldfinch,9,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674282,Motacilla cinerea,Gray Wagtail,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674298,Sturnus unicolor,Spotless Starling,12,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672732,Serinus serinus,European Serin,4,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674299,Haematopus ostralegus,Eurasian Oystercatcher,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674287,Egretta garzetta,Little Egret,4,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674304,Calonectris diomedea,Cory's Shearwater,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672737,Buteo buteo,Common Buzzard,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672740,Arenaria interpres,Ruddy Turnstone,6,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672758,Curruca melanocephala,Sardinian Warbler,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674303,Turdus viscivorus,Mistle Thrush,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674288,Ichthyaetus audouinii,Audouin's Gull,10,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674290,Alauda arvensis,Eurasian Skylark,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672766,Anas platyrhynchos,Mallard,6,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672731,Circus aeruginosus,Eurasian Marsh-Harrier,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672745,Columba livia,Rock Pigeon,90,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672774,Columba palumbus,Common Wood-Pigeon,6,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672760,Aythya nyroca,Ferruginous Duck,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672763,Ardea purpurea,Purple Heron,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674292,Egretta garzetta,Little Egret,8,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672761,Turdus merula,Eurasian Blackbird,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674285,Chroicocephalus genei,Slender-billed Gull,50,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672769,Luscinia megarhynchos,Common Nightingale,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672767,Pyrrhocorax pyrrhocorax,Red-billed Chough,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672762,Monticola solitarius,Blue Rock-Thrush,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672755,Falco peregrinus,Peregrine Falcon,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672770,Pica pica,Eurasian Magpie,10,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674289,Phoenicopterus roseus,Greater Flamingo,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672743,Chroicocephalus ridibundus,Black-headed Gull,20,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674291,Hirundo rustica,Barn Swallow,15,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672754,Plegadis falcinellus,Glossy Ibis,30,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672741,Apus apus,Common Swift,30,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674305,Tadorna tadorna,Common Shelduck,9,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672735,Lullula arborea,Wood Lark,4,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674284,Myiopsitta monachus,Monk Parakeet,30,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672773,Acrocephalus scirpaceus,Common Reed Warbler,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674286,Larus michahellis,Yellow-legged Gull,50,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672753,Linaria cannabina,Eurasian Linnet,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672764,Passer domesticus,House Sparrow,7,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672736,Charadrius dubius,Little Ringed Plover,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672750,Delichon urbicum,Common House-Martin,6,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672744,Nycticorax nycticorax,Black-crowned Night-Heron,10,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672771,Tringa ochropus,Green Sandpiper,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672734,Lanius meridionalis,Iberian Gray Shrike,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672733,Muscicapa striata,Spotted Flycatcher,4,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674300,Charadrius alexandrinus,Kentish Plover,6,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672757,Galerida cristata,Crested Lark,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672739,Chloris chloris,European Greenfinch,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672742,Cecropis daurica,Red-rumped Swallow,14,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674278,Passer montanus,Eurasian Tree Sparrow,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672746,Thalasseus sandvicensis,Sandwich Tern,40,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672756,Sternula albifrons,Little Tern,21,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672768,Accipiter nisus,Eurasian Sparrowhawk,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672765,Oriolus oriolus,Eurasian Golden Oriole,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672752,Himantopus himantopus,Black-winged Stilt,50,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674301,Oenanthe leucura,Black Wheatear,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672759,Tachybaptus ruficollis,Little Grebe,4,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674294,Ardea cinerea,Gray Heron,7,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674280,Circus pygargus,Montagu's Harrier,4,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674279,Gelochelidon nilotica,Gull-billed Tern,40,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674302,Corvus monedula,Eurasian Jackdaw,30,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672747,Streptopelia decaocto,Eurasian Collared-Dove,20,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674296,Rallus aquaticus,Water Rail,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672772,Motacilla alba,White Wagtail,6,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674283,Aythya ferina,Common Pochard,5,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674281,Glareola pratincola,Collared Pratincole,40,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672738,Fringilla coelebs,Common Chaffinch,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674293,Fulica atra,Eurasian Coot,8,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674277,Numenius phaeopus,Whimbrel,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482672749,Falco tinnunculus,Eurasian Kestrel,4,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
OBS1482674297,Streptopelia turtur,European Turtle-Dove,20,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/07/2022
